2022-01-06 17:03:40,991 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@66983d4d: startup date [Thu Jan 06 17:03:40 BRT 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2022-01-06 17:03:41,494 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\T-GAMER\Desktop\JMS-e-ActiveMQ-Mensageria\apache-activemq-5.16.3\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:03:41,551 | INFO  | PListStore:[C:\Users\T-GAMER\Desktop\JMS-e-ActiveMQ-Mensageria\apache-activemq-5.16.3\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2022-01-06 17:03:41,682 | INFO  | Apache ActiveMQ 5.16.3 (localhost, ID:DESKTOP-T6KTKSE-49201-1641499421557-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:03:41,692 | INFO  | Listening for connections at: tcp://DESKTOP-T6KTKSE:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:03:41,692 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:03:41,694 | INFO  | Listening for connections at: amqp://DESKTOP-T6KTKSE:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:03:41,695 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:03:41,697 | INFO  | Listening for connections at: stomp://DESKTOP-T6KTKSE:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:03:41,697 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:03:41,699 | INFO  | Listening for connections at: mqtt://DESKTOP-T6KTKSE:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:03:41,700 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:03:41,703 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 17:03:41,738 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 17:03:41,829 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2a3439a7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2022-01-06 17:03:41,888 | INFO  | Listening for connections at ws://DESKTOP-T6KTKSE:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2022-01-06 17:03:41,888 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:03:41,889 | INFO  | Apache ActiveMQ 5.16.3 (localhost, ID:DESKTOP-T6KTKSE-49201-1641499421557-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:03:41,890 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:03:42,370 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-01-06 17:03:42,370 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-01-06 17:11:28,551 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp735358925-68
2022-01-06 17:25:51,508 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@66983d4d: startup date [Thu Jan 06 17:25:51 BRT 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2022-01-06 17:25:51,999 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\T-GAMER\Desktop\JMS-e-ActiveMQ-Mensageria\apache-activemq-5.16.3\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:25:52,022 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2022-01-06 17:25:52,024 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2022-01-06 17:25:52,025 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2022-01-06 17:25:52,043 | INFO  | PListStore:[C:\Users\T-GAMER\Desktop\JMS-e-ActiveMQ-Mensageria\apache-activemq-5.16.3\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2022-01-06 17:25:52,172 | INFO  | Apache ActiveMQ 5.16.3 (localhost, ID:DESKTOP-T6KTKSE-50209-1641500752048-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:25:52,204 | INFO  | Listening for connections at: tcp://DESKTOP-T6KTKSE:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:25:52,205 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:25:52,207 | INFO  | Listening for connections at: amqp://DESKTOP-T6KTKSE:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:25:52,207 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:25:52,210 | INFO  | Listening for connections at: stomp://DESKTOP-T6KTKSE:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:25:52,210 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:25:52,212 | INFO  | Listening for connections at: mqtt://DESKTOP-T6KTKSE:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:25:52,213 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:25:52,216 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 17:25:52,258 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 17:25:52,329 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4b402b06{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2022-01-06 17:25:52,375 | INFO  | Listening for connections at ws://DESKTOP-T6KTKSE:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2022-01-06 17:25:52,376 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:25:52,376 | INFO  | Apache ActiveMQ 5.16.3 (localhost, ID:DESKTOP-T6KTKSE-50209-1641500752048-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:25:52,376 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:25:52,863 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-01-06 17:25:52,864 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-01-06 17:56:48,429 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@66983d4d: startup date [Thu Jan 06 17:56:48 BRT 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2022-01-06 17:56:48,925 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\T-GAMER\Desktop\JMS-e-ActiveMQ-Mensageria\apache-activemq-5.16.3\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:56:48,949 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2022-01-06 17:56:48,952 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2022-01-06 17:56:48,953 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2022-01-06 17:56:48,970 | INFO  | PListStore:[C:\Users\T-GAMER\Desktop\JMS-e-ActiveMQ-Mensageria\apache-activemq-5.16.3\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2022-01-06 17:56:49,099 | INFO  | Apache ActiveMQ 5.16.3 (localhost, ID:DESKTOP-T6KTKSE-61489-1641502608977-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:56:49,133 | INFO  | Listening for connections at: tcp://DESKTOP-T6KTKSE:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:56:49,134 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:56:49,136 | INFO  | Listening for connections at: amqp://DESKTOP-T6KTKSE:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:56:49,137 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:56:49,139 | INFO  | Listening for connections at: stomp://DESKTOP-T6KTKSE:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:56:49,139 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:56:49,142 | INFO  | Listening for connections at: mqtt://DESKTOP-T6KTKSE:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 17:56:49,142 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:56:49,146 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 17:56:49,181 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 17:56:49,255 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@9beace0{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2022-01-06 17:56:49,303 | INFO  | Listening for connections at ws://DESKTOP-T6KTKSE:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2022-01-06 17:56:49,303 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 17:56:49,304 | INFO  | Apache ActiveMQ 5.16.3 (localhost, ID:DESKTOP-T6KTKSE-61489-1641502608977-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:56:49,304 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 17:56:49,748 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-01-06 17:56:49,748 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-01-06 18:03:35,828 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1411274497-65
2022-01-06 18:12:20,782 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@66983d4d: startup date [Thu Jan 06 18:12:20 BRT 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2022-01-06 18:12:21,275 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\T-GAMER\Desktop\JMS-e-ActiveMQ-Mensageria\apache-activemq-5.16.3\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 18:12:21,299 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2022-01-06 18:12:21,302 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2022-01-06 18:12:21,306 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2022-01-06 18:12:21,323 | INFO  | PListStore:[C:\Users\T-GAMER\Desktop\JMS-e-ActiveMQ-Mensageria\apache-activemq-5.16.3\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2022-01-06 18:12:21,452 | INFO  | Apache ActiveMQ 5.16.3 (localhost, ID:DESKTOP-T6KTKSE-62146-1641503541329-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 18:12:21,486 | INFO  | Listening for connections at: tcp://DESKTOP-T6KTKSE:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 18:12:21,488 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 18:12:21,490 | INFO  | Listening for connections at: amqp://DESKTOP-T6KTKSE:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 18:12:21,490 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 18:12:21,493 | INFO  | Listening for connections at: stomp://DESKTOP-T6KTKSE:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 18:12:21,493 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 18:12:21,495 | INFO  | Listening for connections at: mqtt://DESKTOP-T6KTKSE:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-01-06 18:12:21,496 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 18:12:21,499 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 18:12:21,538 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-01-06 18:12:21,609 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@f714c6e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2022-01-06 18:12:21,656 | INFO  | Listening for connections at ws://DESKTOP-T6KTKSE:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2022-01-06 18:12:21,656 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-01-06 18:12:21,656 | INFO  | Apache ActiveMQ 5.16.3 (localhost, ID:DESKTOP-T6KTKSE-62146-1641503541329-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 18:12:21,657 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-01-06 18:12:22,128 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
